Interaction_Type,Customer_Query,Chatbot_Response,Category,Title,Price,Image_URL,Key_Features,Specifications,Product_URL
Single-turn FAQ,What is the warranty coverage for this washing machine?,The washing machine comes with a 2 years comprehensive warranty and a 10 years warranty on the motor.,Washing Machines,"8 Kg 5 Star Fully-Automatic Top Load Washing Machine (NA-F80CH3CRB, Charcoal Inox Grey, Drynamic Spin, Active Foam Wash Technology, 15 Wash Programs)","₹19,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/f/8/f80ch3_1_2.jpg,"With Drynamic Spin, now get up to 20%* faster drying, Control your machine anytime, anwhere with Miraie Wifi connectivity, Get upto 672 customized wash programs with the Wash Wizard feature in the Miraie app, Get customised pre-treatment options for 50+ stains with Stain Genius, Smart Built-in Heater removes up to 99.99% bacteria, 2 years comprehensive warranty and 10 years warranty on motor, , ",{},https://store.in.panasonic.com/washing-machines/fully-automatic-top-load/na-f80ch3crb-8-0-kg-fully-automatic-top-load-charcoal-inox-grey.html
Single-turn FAQ,What is the warranty coverage for this AC model?,"The warranty for this AC model includes 1 Year Comprehensive, 5 years on PCB, 10 years on Compressor, and 5 years on Outdoor Casing.",2024 Model,"1.5 Ton 3 Star Hot & Cold Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with True AI Mode, 2 Way Swing, PM 0.1 & Ag Clean Plus Air Purification Filter, 2024 Model, White)","₹42,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/k/z/kz18akyf_baseimage_2510-updated.png,"Smart Split AC with Auto Convertible Inverter compressor, Hot & Cold All Weather AC, 3 Star Energy Rating for energy efficiency. Suitable for 11.14 Sqmt to 16.72 sqmt rooms., Warranty: 1 Year Comprehensive | 5 years on PCB |10 years on Compressor | 5 years on Outdoor Casing, Copper Condenser Coil with Shield Blu Technology: For greater durability in high humidity & coastal areas, Works with Amazon Alexa and Google Assistant |Customized Sleep Profiles | Remote Access and Control with Miraie, , Miraie: Connected Living | Comfortable Sleep Profile |Full Control Anytime Anywhere",{},https://store.in.panasonic.com/air-conditioners/2024-model/cs-cu-kz18akyfn.html
Single-turn FAQ,What are the key features of the LUMIX S9 camera?,"The key features of the LUMIX S9 camera include a 24.2MP Full-Frame CMOS Sensor, Human/Animal/Car/Motorcycle Detection, C4K/4K60p 4:2:2 10-Bit video recording, 6K30p 4:2:0 10-Bit video recording, 14+ stops of V-log/V Gamat, 3.0"" 1.84m-Dot Tilt/Free-Angle Touch-LCD, Real-Time LUT (Signature Presets), and Crop & Hybrid Zoom.",Cameras,"LUMIX S9 24.2MP Full-Frame CMOS Sensor with 20-60mm lens, Human/Animal/Car/Motorcycle Detection, Real Time Lut (DC-S9GW-K, Black)","₹150,191",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/b/a/base_image_1.jpg,"24.2MP Full-Frame CMOS Sensor, Human/ Animal/ Car/ Motorcycle Detection, C4K/4K60p 4:2:2 10-Bit, 6K30p 4:2:0 10-Bit Video Recording, 14+ Stop of V-log/V Gamat, 3.0"" 1.84m-Dot Tilt/Free-Angle Touch-LCD, Real-Time LUT (Signature Presets), Crop & Hybrid Zoom",{},https://store.in.panasonic.com/cameras/dsc-digital-still-camera/lumix-s9-24-2mp-full-frame-cmos-sensor-with-20-60mm-lens-human-animal-car-motorcycle-detection-real-time-lut-dc-s9gw-k-black.html
Single-turn FAQ,What are the key features of the LUMIX S9 camera?,"The key features of the LUMIX S9 camera include a 24.2MP Full-Frame CMOS Sensor, Human/Animal/Car/Motorcycle Detection, C4K/4K60p 4:2:2 10-Bit video recording, 6K30p 4:2:0 10-Bit Video Recording, 14+ stops of V-log/V Gamut, a 3.0"" 1.84m-Dot Tilt/Free-Angle Touch-LCD, Real-Time LUT (Signature Presets), and Crop & Hybrid Zoom.",Cameras,"LUMIX S9 24.2MP Full-Frame CMOS Sensor with 20-60mm lens, Human/Animal/Car/Motorcycle Detection, Real Time Lut (DC-S9GW-K, Black)","₹150,191",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/b/a/base_image_1.jpg,"24.2MP Full-Frame CMOS Sensor, Human/ Animal/ Car/ Motorcycle Detection, C4K/4K60p 4:2:2 10-Bit, 6K30p 4:2:0 10-Bit Video Recording, 14+ Stop of V-log/V Gamat, 3.0"" 1.84m-Dot Tilt/Free-Angle Touch-LCD, Real-Time LUT (Signature Presets), Crop & Hybrid Zoom",{},https://store.in.panasonic.com/cameras/dsc-digital-still-camera/lumix-s9-24-2mp-full-frame-cmos-sensor-with-20-60mm-lens-human-animal-car-motorcycle-detection-real-time-lut-dc-s9gw-k-black.html
Single-turn FAQ,Can I use this microwave oven for baking?,"Yes, you can use this microwave oven for baking as it comes with a convection feature that allows you to bake, grill, cook, defrost, and reheat.",Microwave Ovens,"27L Convection Microwave Oven (NN-CT645BFDG, Black Mirror, 360 Heat Wrap, Magic Grill, 101 Auto Cook Menus)","₹12,190",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/r/artboard-1_76.jpg,"27 L Capacity : Convection for daily cooking convenience for mid to large families of 3 to 4 members, Convection :  Bake, Grill,cook, defrost and reheat, Magic Grill : The dual grill system works the top and back grill simultaneously for a faster and more delicious grilling experience, Auto Cook : Choose from a range of 101 preset menus that can be cooked within minutes everyday, Japanese Menu : Recreate the asian magic in your kitchen with carefully selected Japanese Menus that can accessed with the easy touch of a button, Warranty: 1 year warranty on product and 5 years on magnetron, Tandoori Menu : Make the most of the powerful grill by choosing from  preset tandoori menus that will have your family and guests craving for more, ",{},https://store.in.panasonic.com/microwave-oven/convection/27l-convection-microwave-oven-nn-ct645bfdg.html
Single-turn FAQ,Can this microwave oven be used for baking?,"Yes, this microwave oven can be used for baking as it offers a variety of auto cook menus including options for baking desserts.",Microwave Ovens,"20L Solo Microwave Oven (NN-ST26JMFDG, Silver, 51 Auto Cook Menus)","₹6,440",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/r/artboard-1_79.jpg,"20 L Capacity : Suitable for cooking and reheating for a family of 2 to 4 members, Solo : An easy and hassle-free experience to quickly defrost, reheat and cook, Vapor Clean : Keep your microwave oven clean, odor-free and stain -free with the touch of a button, Auto Cook Menus : Choose from 51 auto cook menus ranging from healthy recipes to desserts, Warranty : 1 year warranty on product, Also included in the box : Turntable, rotating ring and user manual, , ",{},https://store.in.panasonic.com/microwave-oven/solo/20l-solo-microwave-oven-nn-st26jmfdg.html
Single-turn FAQ,Can I adjust the temperature settings on this hair dryer?,"Yes, you can adjust the temperature settings on this hair dryer as it comes with 3 temperature settings for achieving different styles and looks.",Small Appliances,"Panasonic Hair Dryer With Powerful Fast Drying For Shinier, Healthier and Moisture-Rich Hair, 3 Settings for Professional Salon like blow-dry, 2000 Watts, Black, EH-NA65-K62B.","₹3,150",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/1/_/1_32.jpg,"Powerful Fast Hair Drying, 11mm Concentrator nozzle for Powerful & Precise Styling, 3 Temperature Setting for Every Day Salon-Finish Look, 2000 Watt Hair Dryer, Easy to Carry Compact Foldable Design, Heat Protection Mode prevents overheating, , ",{},https://store.in.panasonic.com/small-appliances/hair-dryer/powerful-hair-dryer-eh-nd65-k645.html
Single-turn FAQ,What is the aperture range of the Lumix L-Mount S 50mm lens?,The aperture range of the Lumix L-Mount S 50mm lens is from f/1.8 to f/22.,Cameras,"Lumix L-Mount S 50mm f/1.8 Fixed Focal Length Lens, Aperture Range: f/1.8 to f/22, Linear AF Motor, Dust, Splash and Freeze-Resistant Design (S-S50GC, Black)","₹42,140",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/s/-/s-s50gc_info_1_4fndfmatigjojkh1.jpg,"L-Mount Lens/Full-Frame Format, Aperture Range: f/1.8 to f/22, Three Aspherical Elements, Linear AF Motor, Rounded 9-Blade Diaphragm, Weather-Sealed Construction, , ",{},https://store.in.panasonic.com/cameras/lenses/lumix-l-mount-s-50mm-f-1-8-fixed-focal-length-lens-aperture-range-f-1-8-to-f-22-linear-af-motor-dust-splash-and-freeze-resistant-design-s-s50gc-black.html
Single-turn FAQ,Can the Lumix L mount S 18-40mm lens be used in challenging weather conditions?,"Yes, the Lumix L mount S 18-40mm lens features a weather-sealed construction, making it dust, splash, and freeze-resistant, allowing you to use it in challenging weather conditions.",Cameras,"Lumix L mount  S 18-40mm F4.5-6.3. Aperture Range: f/4.5 to f/22, Linear AF Motor, Dust, Splash and Freeze-Resistant Design (S-R1840GC, Black)","₹44,413",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/s/-/s-r1840gc_info_1.jpg,"L-Mount Lens/Full-Frame Format, Aperture Range: f/4.5-6.3 to f/22-32, 8 elements in 7 groups (3 aspherical lenses, 2 ED lenses, 1 UHR lens) (excluding 1 protection element), Maximum Magnification / 0.28x (at focal length 21mm), New Dual Phase Linear Motor which enables both compact and high-performance focus drive, Weather-Sealed Construction, 0.15m/0.49ft (at focal length 18-21mm) / 0.35m/1.15ft (at focal length 40mm), 7 diaphragm blades / Circular aperture diaphragm",{},https://store.in.panasonic.com/cameras/lenses/18-40mm-lens.html
Single-turn FAQ,Can you tell me more about the aperture range of the Lumix L mount S 18-40mm F4.5-6.3 lens?,The aperture range of the Lumix L mount S 18-40mm F4.5-6.3 lens is from f/4.5 to f/22.,Cameras,"Lumix L mount  S 18-40mm F4.5-6.3. Aperture Range: f/4.5 to f/22, Linear AF Motor, Dust, Splash and Freeze-Resistant Design (S-R1840GC, Black)","₹44,413",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/s/-/s-r1840gc_info_1.jpg,"L-Mount Lens/Full-Frame Format, Aperture Range: f/4.5-6.3 to f/22-32, 8 elements in 7 groups (3 aspherical lenses, 2 ED lenses, 1 UHR lens) (excluding 1 protection element), Maximum Magnification / 0.28x (at focal length 21mm), New Dual Phase Linear Motor which enables both compact and high-performance focus drive, Weather-Sealed Construction, 0.15m/0.49ft (at focal length 18-21mm) / 0.35m/1.15ft (at focal length 40mm), 7 diaphragm blades / Circular aperture diaphragm",{},https://store.in.panasonic.com/cameras/lenses/18-40mm-lens.html
Single-turn FAQ,What is the maximum optical zoom of the Proffesional Camcorder?,The Proffesional Camcorder comes with an optical 24x zoom capability.,Cameras,"Proffesional Camcorder with Wide 25mm and Optical 24x Zoom, 4K 10-bit 60p Recording, Built-in-WiFi, Double SD Card Slot (AG-CX7ED, Black)","₹118,408",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/g/ag-cx7ed21_info_1_5yr2r7tr5f3vhm9m.jpg,"4K 10-bit 60p Recording, Wide-Angle 25mm, Full HD Live Streaming, Built-in-WiFi, 3.5-inch LCD with Touch Operation, Double SD Card Slot, , ",{},https://store.in.panasonic.com/cameras/camcorder/proffesional-camcorder-with-wide-25mm-and-optical-24x-zoom-4k-10-bit-60p-recording-built-in-wifi-double-sd-card-slot-ag-cx7ed-black.html
Single-turn FAQ,What are the key features of the Lumix S5IIX camera?,"The key features of the Lumix S5IIX camera include a 24.2 MP CMOS Sensor, Real time lut, V-log & RAW Recording, ProRes Internal & External Recording, USB SSD Recording, Wired & Wireless Live Streaming, ALL-Intra Codec & long GOP, 4k 60p Unlimited Recording, and Dual Native ISO.",Cameras,"Lumix S5IIX 24.2 MP CMOS Sensor Mirrorless Fullframe Digital Camera with 20-60mm and 50mm Kit Lens, Active Image Stabilization, Phase Detect Autofocus, 4K 60p Unlimited Recording (DC-S5M2XWGW, Black)","₹249,156",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/d/c/dc-s5m2xwgw_info_1_2lyichrnhb3vcszy.jpg,"24.2 MP CMOS Sensor, Real time lut, V-log & RAW Recording, ProRes Internal & External Recording, USB SSD Recording, Wired & Wireless Live Streaming, ALL- Intra Codec & long GOP, 4k 60p Unlimited Recording, Dual Native ISO",{},https://store.in.panasonic.com/cameras/dsc-digital-still-camera/lumix-s5iix-24-2-mp-cmos-sensor-mirrorless-fullframe-digital-camera-with-20-60mm-and-50mm-kit-lens-active-image-stabilization-phase-detect-autofocus-4k-60p-unlimited-recording-dc-s5m2xwgw-black.html
Single-turn FAQ,Can you tell me more about the warranty for this refrigerator?,The refrigerator comes with a warranty of 1 year on the product and 10 years on the compressor.,Refrigerators,"260L Double Door 3 Star AI Enabled Inverter Technology Frost Free Refrigerator (NR-TH272CVHN, Electric Grey, Jumbo Fresh Vegetable Basket, 2023 Model, Net Capacity 237L)","₹27,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/r/artboard-1_109.jpg,"6 Stage Intelligent Inverter Compressor, Big 30L Vegetable Box, Toughened Glass Shelves with 100KG Load Bearing Capacity, 1+10 yrs Warranty, , , , ",{},https://store.in.panasonic.com/refrigerator/frost-free/th272-260-l-glitter-grey-double-door-refrigerator-with-ai-inverter-technology.html
Single-turn FAQ,What is the warranty period for the refrigerator?,The refrigerator comes with a warranty period of 1 year on the product and 10 years on the compressor.,Refrigerators,"260L Double Door 3 Star AI Enabled Inverter Technology Frost Free Refrigerator (NR-TH272CVHN, Electric Grey, Jumbo Fresh Vegetable Basket, 2023 Model, Net Capacity 237L)","₹27,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/r/artboard-1_109.jpg,"6 Stage Intelligent Inverter Compressor, Big 30L Vegetable Box, Toughened Glass Shelves with 100KG Load Bearing Capacity, 1+10 yrs Warranty, , , , ",{},https://store.in.panasonic.com/refrigerator/frost-free/th272-260-l-glitter-grey-double-door-refrigerator-with-ai-inverter-technology.html
Single-turn FAQ,What is the energy rating of the AC?,The AC has a 3 Star Energy Rating for energy efficiency.,2024 Model,"1.5 Ton 3 Star Inverter Window AC (Copper Condenser, Powerful Mode, 2 Way Swing, PM 0.1 Air Purification Filter, 2024 Model, White)","₹33,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/c/w/cw-ln183ag.jpg,"Inverter Window AC, Equipped with PM0.1 Filter, Equipped with Powerful Mode, 100% Copper for better heat transfer, Environment Friendly R-32 Refrigerant, 5 Years Warranty on Compressor, 3 Star Energy Rating for energy efficiency. Suitable for 11.14 Sqmt to 16.72 sqmt rooms., ",{},https://store.in.panasonic.com/air-conditioners/2024-model/cw-ln183ag.html
Single-turn FAQ,What is the capacity of the vegetable basket in this refrigerator?,The refrigerator comes with the biggest 35L vegetable box for storing your fresh produce.,Refrigerators,"338L 3 Star Prime Convertible 6-Stage Smart Inverter Frost-Free Double Door Refrigerator (NR-TG355CPKN, Diamond Black, Jumbo Fresh Vegetable Basket, 2023 Model, Net Capacity 304L)","₹35,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/n/r/nr-tg355cpkn-1.png,"Prime Convertible with 4 special time-saving modes, 6 Stage Intelligent Inverter Compressor, Biggest 35L Vegetable Box, 1+10 yrs Warranty, Toughened Glass Shelves 150 kg Load Bearing Capacity, , , ",{},https://store.in.panasonic.com/refrigerators/tg355-338-l-prime-convertible-6-stage-smart-inverter-refrigerator.html
Single-turn FAQ,What is the capacity of the dust container for this vacuum cleaner?,"The dust capacity of the MC-YW530K145 Wet & Dry Vacuum Cleaner is 21 liters, providing ample space for efficient cleaning without frequent emptying.",Small Appliances,MC-YW530K145 Wet & Dry Vacuum Cleaner with Steel Body,"₹9,500",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/2/_/2_2.png,"Wet & Dry Vacuum Cleaner : All in one vacuuming solution, 1400 W Powerful motor for versatile cleaning, 21 Ltr. Large dust capacity, Strong Stainless Steel Body, Performant HEPA Filter, The 360 degree swivel wheel for easy movement, Multiple attachments for effective cleaning, ",{},https://store.in.panasonic.com/small-appliances/vaccuum-cleaner/mc-yw530k145-wet-dry-vacuum-cleaner-with-steel-body.html
